smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-ft_capacity,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-htse_capacity
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477250479713000.0,7363682.78425,-477250479713000.0,-477250474506000.0,-477250484920000.0,-477250484399000.0,-477250475027000.0,2.0,54223824147100.0,0.111103979461,0.000686866977231,207,0.0555501992922,1.21719856843e-13,0.111290322581
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477455457015000.0,1827259.60297,-477455457015000.0,-477455455723000.0,-477455458307000.0,-477455458178000.0,-477455455852000.0,2.0,3338877656650.0,0.111136071887,0.000687065379015,308,0.0555501992922,1.21719856843e-13,0.111290322581
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477591456849000.0,318752.909386,-477591456849000.0,-477591456624000.0,-477591457074000.0,-477591457052000.0,-477591456646000.0,2.0,101603417242.0,0.111136071887,0.000687065379015,409,0.0555501992922,1.21719856843e-13,0.111290322581
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-573254692381000.0,396176.196373,-573254692381000.0,-573254692101000.0,-573254692662000.0,-573254692634000.0,-573254692129000.0,2.0,156955578573.0,0.0555519897304,0.00034346983386,96,0.0555560781178,1.21719856843e-13,0.111290322581
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-573459671068000.0,210254.489075,-573459671068000.0,-573459670919000.0,-573459671216000.0,-573459671201000.0,-573459670934000.0,2.0,44206950176.3,0.111103979461,0.000686939667721,197,0.0555560781178,1.21719856843e-13,0.111290322581
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-573664658655000.0,6765836.41932,-573664658655000.0,-573664653871000.0,-573664663440000.0,-573664662961000.0,-573664654350000.0,2.0,45776542453000.0,0.111103979461,0.000686939667721,298,0.0555560781178,1.21719856843e-13,0.111290322581
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-573869633236000.0,2251721.26384,-573869633236000.0,-573869631644000.0,-573869634828000.0,-573869634669000.0,-573869631803000.0,2.0,5070248650010.0,0.111136071887,0.000687138090502,399,0.0555560781178,1.21719856843e-13,0.111290322581
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-575831284441000.0,196269.773099,-575831284441000.0,-575831284302000.0,-575831284580000.0,-575831284566000.0,-575831284316000.0,2.0,38521823832.2,0.0555519897304,0.000686943302245,86,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-576036265298000.0,3173269.57851,-576036265298000.0,-576036263054000.0,-576036267542000.0,-576036267318000.0,-576036263279000.0,2.0,10069639817900.0,0.111103979461,0.00137388660449,187,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-576241250247000.0,7243019.47565,-576241250247000.0,-576241245125000.0,-576241255369000.0,-576241254856000.0,-576241245637000.0,2.0,52461331124700.0,0.111103979461,0.00137388660449,288,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-576446228593000.0,5913390.55677,-576446228593000.0,-576446224411000.0,-576446232774000.0,-576446232356000.0,-576446224829000.0,2.0,34968187877000.0,0.111136071887,0.00137428345215,389,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-578407900694000.0,2464051.9952,-578407900694000.0,-578407898951000.0,-578407902436000.0,-578407902262000.0,-578407899126000.0,2.0,6071552235030.0,0.0555519897304,0.000686943302245,76,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-578612887334000.0,4655759.33875,-578612887334000.0,-578612884042000.0,-578612890626000.0,-578612890297000.0,-578612884371000.0,2.0,21676095020300.0,0.111103979461,0.00137388660449,177,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-578817871543000.0,5981598.43044,-578817871543000.0,-578817867313000.0,-578817875772000.0,-578817875350000.0,-578817867736000.0,2.0,35779519783100.0,0.111103979461,0.00137388660449,278,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-579022849486000.0,5533873.17745,-579022849486000.0,-579022845573000.0,-579022853399000.0,-579022853008000.0,-579022845965000.0,2.0,30623752344100.0,0.111136071887,0.00137428345215,379,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-580984491893000.0,144041.80558,-580984491893000.0,-580984491791000.0,-580984491995000.0,-580984491984000.0,-580984491801000.0,2.0,20748041754.8,0.0555519897304,0.000686939667721,66,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-581189476922000.0,933309.62177,-581189476922000.0,-581189476262000.0,-581189477582000.0,-581189477516000.0,-581189476328000.0,2.0,871066850088.0,0.111103979461,0.00137387933544,167,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-581394455344000.0,982753.621502,-581394455344000.0,-581394454649000.0,-581394456039000.0,-581394455969000.0,-581394454718000.0,2.0,965804680576.0,0.111103979461,0.00137387933544,268,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-581599444392000.0,2658875.02782,-581599444392000.0,-581599442512000.0,-581599446272000.0,-581599446084000.0,-581599442700000.0,2.0,7069616413570.0,0.111136071887,0.001374276181,369,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-583561093317000.0,1384029.47198,-583561093317000.0,-583561092338000.0,-583561094296000.0,-583561094198000.0,-583561092436000.0,2.0,1915537579310.0,0.0555519897304,0.000686939667721,56,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-583766079243000.0,3101633.73956,-583766079243000.0,-583766077050000.0,-583766081437000.0,-583766081217000.0,-583766077269000.0,2.0,9620131854380.0,0.111103979461,0.00137387933544,157,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-583971059031000.0,555669.522559,-583971059031000.0,-583971058638000.0,-583971059424000.0,-583971059385000.0,-583971058677000.0,2.0,308768618301.0,0.111103979461,0.00137387933544,258,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-584176036013000.0,4221144.72936,-584176036013000.0,-584176033028000.0,-584176038998000.0,-584176038699000.0,-584176033327000.0,2.0,17818062826200.0,0.111136071887,0.001374276181,359,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-586137690862000.0,2783421.89944,-586137690862000.0,-586137688894000.0,-586137692830000.0,-586137692633000.0,-586137689090000.0,2.0,7747437470300.0,0.0555519897304,0.000686939667721,46,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-586342675157000.0,932148.552435,-586342675157000.0,-586342674498000.0,-586342675816000.0,-586342675750000.0,-586342674564000.0,2.0,868900923807.0,0.111103979461,0.00137387933544,147,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-586547648758000.0,3824180.55087,-586547648758000.0,-586547646054000.0,-586547651463000.0,-586547651192000.0,-586547646325000.0,2.0,14624356885600.0,0.111103979461,0.00137387933544,248,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-586752627711000.0,2855969.02226,-586752627711000.0,-586752625692000.0,-586752629730000.0,-586752629529000.0,-586752625893000.0,2.0,8156559056120.0,0.111136071887,0.001374276181,349,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-588714280563000.0,1558736.55412,-588714280563000.0,-588714279461000.0,-588714281665000.0,-588714281555000.0,-588714279571000.0,2.0,2429659645140.0,0.0555519897304,0.000686943302245,36,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-588919263986000.0,6028088.4916,-588919263986000.0,-588919259723000.0,-588919268248000.0,-588919267822000.0,-588919260149000.0,2.0,36337850862500.0,0.111103979461,0.00137388660449,137,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-589124242606000.0,3560968.09491,-589124242606000.0,-589124240088000.0,-589124245124000.0,-589124244872000.0,-589124240340000.0,2.0,12680493773000.0,0.111103979461,0.00137388660449,238,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-589329226012000.0,1649584.21915,-589329226012000.0,-589329224845000.0,-589329227178000.0,-589329227062000.0,-589329224962000.0,2.0,2721128096070.0,0.111136071887,0.00137428345215,339,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-589465225140000.0,1961940.24285,-589465225140000.0,-589465223753000.0,-589465226528000.0,-589465226389000.0,-589465223892000.0,2.0,3849209516500.0,0.111136071887,0.000687141726076,440,0.111112744118,1.21719856843e-13,0.0556451612903
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-591290901294000.0,4650434.7363,-591290901294000.0,-591290898005000.0,-591290904582000.0,-591290904253000.0,-591290898334000.0,2.0,21626543236500.0,0.0555519897304,0.000686943302245,26,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-591495881125000.0,5056343.19685,-591495881125000.0,-591495877550000.0,-591495884701000.0,-591495884343000.0,-591495877907000.0,2.0,25566606524300.0,0.111103979461,0.00137388660449,127,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-591700862998000.0,1111167.7485,-591700862998000.0,-591700862212000.0,-591700863784000.0,-591700863705000.0,-591700862291000.0,2.0,1234693765310.0,0.111103979461,0.00137388660449,228,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-591905846437000.0,5703773.78963,-591905846437000.0,-591905842403000.0,-591905850470000.0,-591905850066000.0,-591905842807000.0,2.0,32533035443200.0,0.111136071887,0.00137428345215,329,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-592041846509000.0,3544964.85424,-592041846509000.0,-592041844002000.0,-592041849016000.0,-592041848765000.0,-592041844253000.0,2.0,12566775817800.0,0.111136071887,0.000687141726076,430,0.111112744118,1.21719856843e-13,0.0556451612903
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-593867493199000.0,352809.160706,-593867493199000.0,-593867492949000.0,-593867493448000.0,-593867493423000.0,-593867492974000.0,2.0,124474303878.0,0.0555519897304,0.000686903322476,16,0.11110627741,1.21719856843e-13,0.111290322581
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-594072475105000.0,2535341.79377,-594072475105000.0,-594072473312000.0,-594072476897000.0,-594072476718000.0,-594072473491000.0,2.0,6427958011230.0,0.111103979461,0.00137380664495,117,0.11110627741,1.21719856843e-13,0.111290322581
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-594277456557000.0,7273449.6392,-594277456557000.0,-594277451414000.0,-594277461700000.0,-594277461186000.0,-594277451928000.0,2.0,52903069654000.0,0.111103979461,0.00137380664495,218,0.11110627741,1.21719856843e-13,0.111290322581
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-594482430441000.0,2220057.64089,-594482430441000.0,-594482428871000.0,-594482432011000.0,-594482431854000.0,-594482429028000.0,2.0,4928655928880.0,0.111136071887,0.00137420346952,319,0.11110627741,1.21719856843e-13,0.111290322581
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-594618437270000.0,9268740.57339,-594618437270000.0,-594618430716000.0,-594618443824000.0,-594618443169000.0,-594618431371000.0,2.0,85909551816700.0,0.111136071887,0.000687101734759,420,0.11110627741,1.21719856843e-13,0.0556451612903
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-596443816241000.0,2602889.67164,-596443816241000.0,-596443814400000.0,-596443818081000.0,-596443817897000.0,-596443814584000.0,2.0,6775034642750.0,0.0555519897304,0.000343433488615,6,0.0555501992922,1.21719856843e-13,0.111290322581
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-596648798942000.0,8028556.77324,-596648798942000.0,-596648793265000.0,-596648804619000.0,-596648804051000.0,-596648793833000.0,2.0,64457723861200.0,0.111103979461,0.000686866977231,107,0.0555501992922,1.21719856843e-13,0.111290322581
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-596853778505000.0,424641.045015,-596853778505000.0,-596853778205000.0,-596853778806000.0,-596853778776000.0,-596853778235000.0,2.0,180320017111.0,0.111103979461,0.000686866977231,208,0.0555501992922,1.21719856843e-13,0.111290322581
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-597058755916000.0,8360212.83459,-597058755916000.0,-597058750005000.0,-597058761828000.0,-597058761237000.0,-597058750596000.0,2.0,69893158639600.0,0.111136071887,0.000687065379015,309,0.0555501992922,1.21719856843e-13,0.111290322581
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-597194754473000.0,307680.545271,-597194754473000.0,-597194754255000.0,-597194754690000.0,-597194754669000.0,-597194754277000.0,2.0,94667317938.0,0.111136071887,0.000343532689508,410,0.0555501992922,1.21719856843e-13,0.0556451612903
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-692857983172000.0,2042870.91205,-692857983172000.0,-692857981728000.0,-692857984617000.0,-692857984472000.0,-692857981872000.0,2.0,4173321563300.0,0.0555519897304,0.00034346983386,97,0.0555560781178,1.21719856843e-13,0.111290322581
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-693062966544000.0,1554585.48376,-693062966544000.0,-693062965444000.0,-693062967643000.0,-693062967533000.0,-693062965554000.0,2.0,2416736026310.0,0.111103979461,0.000686939667721,198,0.0555560781178,1.21719856843e-13,0.111290322581
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-693267954206000.0,1302253.98695,-693267954206000.0,-693267953285000.0,-693267955127000.0,-693267955035000.0,-693267953377000.0,2.0,1695865446530.0,0.111103979461,0.000686939667721,299,0.0555560781178,1.21719856843e-13,0.111290322581
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-693472922570000.0,5471503.61931,-693472922570000.0,-693472918701000.0,-693472926439000.0,-693472926052000.0,-693472919088000.0,2.0,29937351856100.0,0.111136071887,0.000343569045251,400,0.0555560781178,1.21719856843e-13,0.0556451612903
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-695434585344000.0,3528304.4462,-695434585344000.0,-695434582850000.0,-695434587839000.0,-695434587590000.0,-695434583099000.0,2.0,12448932265100.0,0.0555519897304,0.000686943302245,87,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-695639564153000.0,3108569.04287,-695639564153000.0,-695639561955000.0,-695639566351000.0,-695639566131000.0,-695639562174000.0,2.0,9663201494290.0,0.111103979461,0.00137388660449,188,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-695844544693000.0,11854104.8686,-695844544693000.0,-695844536311000.0,-695844553075000.0,-695844552237000.0,-695844537149000.0,2.0,140519802236000.0,0.111103979461,0.00137388660449,289,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-696049522578000.0,3773966.68863,-696049522578000.0,-696049519909000.0,-696049525246000.0,-696049524980000.0,-696049520176000.0,2.0,14242824566900.0,0.111136071887,0.000687141726076,390,0.111112744118,1.21719856843e-13,0.0556451612903
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-698011204196000.0,2327013.1984,-698011204196000.0,-698011202551000.0,-698011205842000.0,-698011205677000.0,-698011202715000.0,2.0,5414990425530.0,0.0555519897304,0.000686943302245,77,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-698216179596000.0,5083887.1273,-698216179596000.0,-698216176001000.0,-698216183191000.0,-698216182831000.0,-698216176361000.0,2.0,25845908323100.0,0.111103979461,0.00137388660449,178,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-698421163390000.0,9872169.9441,-698421163390000.0,-698421156410000.0,-698421170371000.0,-698421169673000.0,-698421157108000.0,2.0,97459739405200.0,0.111103979461,0.00137388660449,279,0.111112744118,1.21719856843e-13,0.111290322581
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-698626135383000.0,543969.291816,-698626135383000.0,-698626134999000.0,-698626135768000.0,-698626135730000.0,-698626135037000.0,2.0,295902590438.0,0.111136071887,0.000687141726076,380,0.111112744118,1.21719856843e-13,0.0556451612903
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-700587795957000.0,8658096.76896,-700587795957000.0,-700587789835000.0,-700587802080000.0,-700587801467000.0,-700587790447000.0,2.0,74962639660700.0,0.0555519897304,0.000686939667721,67,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-700792772452000.0,5207158.2899,-700792772452000.0,-700792768770000.0,-700792776134000.0,-700792775766000.0,-700792769138000.0,2.0,27114497456100.0,0.111103979461,0.00137387933544,168,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-700997760082000.0,220800.721552,-700997760082000.0,-700997759926000.0,-700997760238000.0,-700997760222000.0,-700997759941000.0,2.0,48752958637.7,0.111103979461,0.00137387933544,269,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-701202736166000.0,531273.631501,-701202736166000.0,-701202735790000.0,-701202736542000.0,-701202736504000.0,-701202735828000.0,2.0,282251671528.0,0.111136071887,0.000687138090502,370,0.111112156236,1.21719856843e-13,0.0556451612903
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-703164393575000.0,646495.974389,-703164393575000.0,-703164393117000.0,-703164394032000.0,-703164393986000.0,-703164393163000.0,2.0,417957044901.0,0.0555519897304,0.000686939667721,57,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-703369372807000.0,1873979.25286,-703369372807000.0,-703369371482000.0,-703369374132000.0,-703369373999000.0,-703369371614000.0,2.0,3511798240150.0,0.111103979461,0.00137387933544,158,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-703574350388000.0,4904259.02391,-703574350388000.0,-703574346920000.0,-703574353855000.0,-703574353509000.0,-703574347267000.0,2.0,24051756573600.0,0.111103979461,0.00137387933544,259,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-703779324812000.0,5403633.03558,-703779324812000.0,-703779320991000.0,-703779328633000.0,-703779328250000.0,-703779321373000.0,2.0,29199249983200.0,0.111136071887,0.000687138090502,360,0.111112156236,1.21719856843e-13,0.0556451612903
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-705740979262000.0,1624057.48757,-705740979262000.0,-705740978114000.0,-705740980410000.0,-705740980296000.0,-705740978228000.0,2.0,2637562722940.0,0.0555519897304,0.000686939667721,47,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-705945966834000.0,4208121.85538,-705945966834000.0,-705945963858000.0,-705945969809000.0,-705945969512000.0,-705945964155000.0,2.0,17708289549700.0,0.111103979461,0.00137387933544,148,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-706150944938000.0,165839.609547,-706150944938000.0,-706150944821000.0,-706150945055000.0,-706150945044000.0,-706150944833000.0,2.0,27502776094.7,0.111103979461,0.00137387933544,249,0.111112156236,1.21719856843e-13,0.111290322581
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-706355916104000.0,142436.938352,-706355916104000.0,-706355916004000.0,-706355916205000.0,-706355916195000.0,-706355916014000.0,2.0,20288281407.0,0.111136071887,0.000687138090502,350,0.111112156236,1.21719856843e-13,0.0556451612903
